ID_Piece,NumeroLot,DateProduction,Machine,Materiau,Poste,Equipe,Fournisseur,Diametre_mm,Longueur_mm,Epaisseur_mm,Masse_g,Rugosite_um,Circularite_um,Temperature_C,Vibration_RMS_mm_s,Vibration_Pic_mm_s,NiveauAcoustique_dB,FrequenceDominante_Hz,AmplitudeUltrason_dB,TempsVolUltrason_us,Durete_HV,Conductivite_MS_m,Humidite_pct,Defectueuse
AERO-000108,LOT-2510-0136,06-oct-2025 17:30:00,M04,AL7075,USINAGE,MATIN,FOUR_A,50.019,124.966,7.904,301.707,0.965,18.466,29.736,1.093,4.738,65.907,449.88,NaN,14.2773,194.477,17.715,57.47,0
AERO-000109,LOT-2502-0181,15-févr-2025 10:54:00,M02,INCONEL718,TRAITEMENT,MATIN,FOUR_A,49.97,125.208,8.053,325.843,0.994,11.213,36.381,1.094,5.793,66.748,445.91,73.075,14.4171,255.824,19.724,50.49,0
AERO-000110,LOT-2601-0153,18-janv-2026 13:59:00,M06,AL7075,TRAITEMENT,SOIR,FOUR_A,49.93,125.523,7.982,NaN,0.895,19.118,37.551,1.55,4.61,69.333,431.68,82.126,14.4624,206.04,16.663,36.01,0
AERO-000111,LOT-2602-0086,03-févr-2026 10:21:00,M04,TI6AL4V,CONTROLE,SOIR,FOUR_A,50.176,125.296,7.931,313.661,0.872,18.294,37.557,1.459,5.096,71.403,436.73,77.407,14.6488,245.035,17.746,48.6,0
AERO-000112,LOT-2601-0218,08-janv-2026 20:13:00,M02,AL7075,USINAGE,SOIR,FOUR_C,49.816,125.255,7.843,301.297,1.894,15.372,33.213,0.993,4.204,69.757,430.25,84.265,14.2636,200.765,20.111,33.85,1
AERO-000113,LOT-2507-0239,11-juil-2025 07:08:00,M06,TI6AL4V,CONTROLE,SOIR,FOUR_D,50.037,125.271,8.003,319.864,1.411,21.371,49.833,2.865,9.677,70.074,446.82,75.551,14.6959,230.202,18.636,67.65,1
AERO-000114,LOT-2602-0146,23-févr-2026 04:48:00,M06,INCONEL718,TRAITEMENT,SOIR,FOUR_C,49.869,124.889,8.011,320.049,1.119,20.385,36.983,2,6.353,68.579,456.32,82.257,14.6657,246.628,17.865,45.01,0
AERO-000115,LOT-2601-0230,19-janv-2026 09:33:00,M04,INCONEL718,USINAGE,NUIT,FOUR_A,49.668,125.623,8.047,325.235,0.953,17.556,30.248,1.404,5.244,62.355,412.28,79.921,14.4606,261.149,20.02,46.1,0
AERO-000116,LOT-2508-0179,12-août-2025 21:00:00,M04,AL7075,USINAGE,SOIR,FOUR_B,50.016,125.924,8.088,301.219,1.221,16.201,33.348,1.501,5.236,70.874,450.63,80.795,14.5946,203.44,19.23,44.28,0
AERO-000117,LOT-2504-0040,23-avr-2025 06:16:00,M06,AL7075,TRAITEMENT,NUIT,FOUR_D,50.143,125.436,8.079,302.441,1.262,17.652,38.103,NaN,5.277,69.291,404.97,79.249,14.7341,218.627,15.668,47.01,0
AERO-000118,LOT-2601-0002,24-janv-2026 18:43:00,M02,TI6AL4V,USINAGE,NUIT,FOUR_A,50.041,125.048,8.108,317.757,1.007,22.781,32.704,1.504,5.901,69.324,368.17,75.584,14.459,242.072,17.904,43.93,0
AERO-000119,LOT-2502-0147,27-févr-2025 10:44:00,M05,AL7075,USINAGE,SOIR,FOUR_B,50.012,124.213,7.876,303.142,2.807,19.56,33.252,1.894,5.471,71.925,422.89,86.264,14.3272,209.457,21.404,50.92,1
AERO-000120,LOT-2501-0050,25-janv-2025 19:30:00,M03,TI6AL4V,USINAGE,SOIR,FOUR_C,50.153,124.771,7.921,319.046,0.972,15.693,34.254,0.755,4.51,69.583,483.92,80.971,14.5271,236.541,20.979,38.52,0
AERO-000121,LOT-2510-0220,03-oct-2025 15:33:00,M04,TI6AL4V,TRAITEMENT,NUIT,FOUR_A,50.112,124.093,7.86,317.012,1.002,19.88,35.832,1.213,4.527,69.648,370.26,75.174,14.6824,230.665,19.211,43.48,0
AERO-000122,LOT-2512-0062,21-déc-2025 09:46:00,M06,AL7075,USINAGE,NUIT,FOUR_C,49.909,125.145,8.002,304.322,1.384,18.669,34.974,1.9,5.688,67.425,450.97,84.712,14.5637,194.879,19.431,34.19,0
AERO-000123,LOT-2505-0119,15-mai-2025 02:54:00,M01,INCONEL718,CONTROLE,SOIR,FOUR_A,50.026,124.466,8,323.542,1.346,19.201,31.301,1.249,5.232,67.276,449.73,74.413,14.7233,255.426,19.28,51.04,0
AERO-000124,LOT-2511-0038,10-nov-2025 00:41:00,M06,AL7075,TRAITEMENT,NUIT,FOUR_A,50.299,125.621,7.978,302.2,1.4,17.423,31.256,1.895,5.7,70.916,417.92,86.574,14.5286,194.668,17.599,41.96,0
AERO-000125,LOT-2501-0148,29-janv-2025 10:12:00,M01,AL7075,CONTROLE,MATIN,FOUR_B,49.809,124.995,7.938,302.336,0.655,15.858,37.96,1.482,6.304,66.448,422.16,80.212,14.3228,207.349,18.765,54.57,0
AERO-000126,LOT-2508-0205,10-août-2025 13:08:00,M05,AL7075,USINAGE,SOIR,FOUR_C,49.916,124.948,7.979,NaN,0.814,12.71,33.724,1.7,5.075,82.379,323.45,59.192,15.1404,218.919,20.547,43.01,1
AERO-000127,LOT-2509-0180,05-sept-2025 11:19:00,M04,INCONEL718,TRAITEMENT,MATIN,FOUR_C,49.985,125.827,8.032,319.565,0.87,10.698,33.303,1.085,4.589,65.054,430.78,70.974,14.9231,265.32,17.2,36.68,0
AERO-000128,LOT-2503-0060,09-mars-2025 19:00:00,M05,AL7075,USINAGE,MATIN,FOUR_B,50.015,125.725,7.998,304.145,0.923,18.608,35.779,1.642,4.93,64.531,433.51,81.799,14.4718,205.126,21.633,46.31,0
AERO-000129,LOT-2510-0014,05-oct-2025 18:55:00,M05,AL7075,USINAGE,NUIT,FOUR_B,49.789,125.024,NaN,302.278,1.436,17.456,49.434,3.316,7.351,65.818,402.38,83.003,14.7035,184.403,18.225,32.32,1
AERO-000130,LOT-2506-0191,18-juin-2025 09:48:00,M06,AL7075,USINAGE,MATIN,FOUR_C,49.775,125.107,8.026,314.998,1.858,19.093,36.031,1.571,6.053,75.655,436.76,78.228,14.7597,201.779,19.433,49.36,1
AERO-000131,LOT-2501-0197,23-janv-2025 00:39:00,M06,AL7075,USINAGE,MATIN,FOUR_C,49.89,124.697,8.061,301.507,1.257,16.563,36.453,2.035,5.735,68.523,472.57,77.836,14.2114,199.863,19.463,37.82,0
AERO-000132,LOT-2601-0152,06-janv-2026 19:15:00,M05,INCONEL718,CONTROLE,SOIR,FOUR_A,50.114,124.794,8.072,316.176,1.061,21.179,37.151,1.651,5.298,72.919,386.33,73.248,14.9357,250.165,18.473,41.63,0
AERO-000133,LOT-2510-0152,05-oct-2025 07:19:00,M06,AL7075,USINAGE,MATIN,FOUR_B,50.154,NaN,8.101,300.732,1.257,22.748,34.848,1.728,5.876,69.469,444.28,83.42,14.6872,190.117,18.758,40.21,0
AERO-000134,LOT-2501-0009,05-janv-2025 11:25:00,M03,INCONEL718,TRAITEMENT,NUIT,FOUR_D,50.043,125.305,8.052,324.722,1.209,19.876,32.54,1.249,4.742,70.528,434.45,71.903,14.3493,264.107,20.659,43.68,0
AERO-000135,LOT-2510-0217,17-oct-2025 19:01:00,M02,AL7075,USINAGE,MATIN,FOUR_A,50.103,124.962,7.928,303.918,1.464,25.118,42.27,2.036,6.465,69.013,400.14,81.322,14.551,199.847,18.785,42.8,1
AERO-000136,LOT-2504-0134,15-avr-2025 17:18:00,M06,AL7075,USINAGE,SOIR,FOUR_B,49.926,125.106,7.977,304.668,1.127,10.643,35.802,1.722,5.33,70.785,437.61,81.126,14.4518,195.608,21.232,50.07,0
AERO-000137,LOT-2509-0012,28-sept-2025 13:21:00,M01,AL7075,USINAGE,MATIN,FOUR_A,50.235,124.824,8.061,298.403,0.939,10.595,39.523,2.554,8.418,70.095,389.97,NaN,14.443,198.112,19.758,39.52,1
AERO-000138,LOT-2512-0065,27-déc-2025 14:38:00,M05,TI6AL4V,USINAGE,NUIT,FOUR_A,50.068,125.45,8.111,314.984,1.015,17.893,34.553,1.265,4.85,73.295,367.13,79.981,14.6391,246.151,20.035,48.46,0
AERO-000139,LOT-2602-0045,21-févr-2026 06:50:00,M02,AL7075,USINAGE,NUIT,FOUR_D,50.083,125.316,7.886,302.015,2.178,16.304,33.311,1.543,4.935,70.696,376.52,81.737,14.371,203.999,24.254,41.26,1
AERO-000140,LOT-2509-0141,14-sept-2025 07:11:00,M03,AL7075,USINAGE,NUIT,FOUR_C,49.995,124.794,8.06,300.597,1.06,16.885,34.753,1.272,5.063,69.748,433.52,77.199,14.332,216.212,19.841,43.71,0
AERO-000141,LOT-2510-0022,23-oct-2025 12:23:00,M01,TI6AL4V,USINAGE,MATIN,FOUR_A,49.88,125.217,NaN,315.272,0.858,20.153,31.581,1.055,4.459,66.568,361.36,82.322,14.0966,220.508,17.722,50.85,0
AERO-000142,LOT-2504-0024,19-avr-2025 19:10:00,M06,AL7075,USINAGE,MATIN,FOUR_D,50.028,124.897,8.113,299.716,1.398,20.185,39.08,1.829,6.612,65.798,438.38,80.427,14.576,213.073,20.704,44.66,0
AERO-000143,LOT-2602-0181,26-févr-2026 11:11:00,M04,AL7075,CONTROLE,SOIR,FOUR_A,50.047,124.69,7.999,297.635,1.077,19.202,35.897,1.324,4.949,68.5,391.23,84.953,14.6154,205.282,20.005,45.99,0
AERO-000144,LOT-2512-0224,12-déc-2025 10:06:00,M04,TI6AL4V,USINAGE,NUIT,FOUR_D,49.569,124.743,7.901,313.455,1.45,18.568,34.474,1.575,5.027,63.189,404.59,73.383,14.3661,246.402,20.978,38.44,0
AERO-000145,LOT-2506-0126,02-juin-2025 11:00:00,M05,TI6AL4V,USINAGE,SOIR,FOUR_A,49.98,124.953,7.983,312.183,NaN,15.145,34.604,1.526,5.402,67.728,402.22,76.432,14.7942,253.516,21.352,49.7,0
AERO-000146,LOT-2602-0024,20-févr-2026 07:18:00,M05,AL7075,USINAGE,MATIN,FOUR_C,49.967,124.791,7.926,305.179,1.25,20.565,36.786,2.415,6.687,72.992,370.97,83.324,14.5449,197.983,17.155,44.37,0
AERO-000147,LOT-2509-0039,12-sept-2025 23:29:00,M05,INCONEL718,CONTROLE,MATIN,FOUR_B,50.184,125.138,7.957,322.588,0.915,16.276,32.952,1.912,6.234,65.91,456.52,69.158,14.6536,256.779,18.57,50.91,0
AERO-000148,LOT-2511-0133,14-nov-2025 16:23:00,M01,AL7075,USINAGE,SOIR,FOUR_B,50.248,124.752,7.998,295.827,1.708,15.587,33.151,1.493,5.078,69.117,453.33,69.427,14.6594,177.635,17.107,52.11,1
AERO-000149,LOT-2504-0054,04-avr-2025 00:06:00,M06,AL7075,USINAGE,MATIN,FOUR_A,50.013,124.975,7.963,310.652,1.853,24.622,37.656,1.956,5.502,72.073,432.44,73.088,14.0549,172.196,16.737,43.8,1
AERO-000150,LOT-2502-0238,28-févr-2025 20:38:00,M02,INCONEL718,TRAITEMENT,SOIR,FOUR_A,50.05,125.328,8.016,326.055,1.087,18.864,29.25,1.427,4.927,64.418,387.75,71.006,14.531,258.572,20.501,41.8,0
AERO-000151,LOT-2601-0070,15-janv-2026 14:00:00,M04,INCONEL718,TRAITEMENT,SOIR,FOUR_C,50.175,124.946,7.895,325.762,1.363,21.088,44.042,3.794,6.042,67.793,362.53,76.935,14.9517,261.492,19.906,47.84,1
AERO-000152,LOT-2601-0037,18-janv-2026 11:26:00,M04,AL7075,CONTROLE,SOIR,FOUR_B,50.044,125.105,7.926,302.304,1.064,20.737,37.993,1.047,4.573,68.981,410.69,NaN,14.4899,201.22,18.248,56.37,0
AERO-000153,LOT-2601-0183,19-janv-2026 15:44:00,M05,TI6AL4V,CONTROLE,MATIN,FOUR_A,49.823,124.026,7.797,311.393,0.966,23.137,35.971,1.661,5.431,68.889,414.24,79.771,14.1668,244.421,20.636,22.23,0
AERO-000154,LOT-2507-0115,23-juil-2025 23:31:00,M02,TI6AL4V,CONTROLE,SOIR,FOUR_A,49.991,124.444,7.998,311.687,0.944,15.467,34.48,2.068,NaN,76.188,364.11,84.116,14.621,238.845,21.189,43.67,0
AERO-000155,LOT-2510-0027,06-oct-2025 07:20:00,M03,AL7075,CONTROLE,MATIN,FOUR_B,49.999,125.379,7.986,302.961,1.11,11.998,31.52,1.419,5.224,69.222,434.32,83.066,14.3502,195.284,19.156,30.86,0
AERO-000156,LOT-2501-0173,14-janv-2025 02:47:00,M02,AL7075,CONTROLE,MATIN,FOUR_D,50.033,125.247,7.984,303.057,1.127,23.784,30.721,1.218,5.026,86.228,548.8,69.11,14.729,198.127,21.055,58.34,1
AERO-000157,LOT-2602-0006,21-févr-2026 10:02:00,M01,AL7075,CONTROLE,SOIR,FOUR_D,50.064,125.444,7.971,298.818,1.01,13.141,32.876,1.171,4.019,67.384,484.91,79.536,14.6739,211.094,22.506,54.91,0
AERO-000158,LOT-2601-0197,04-janv-2026 14:27:00,M05,AL7075,CONTROLE,SOIR,FOUR_B,50.245,124.775,7.971,301.414,1.05,13.885,39.708,1.483,5.283,67.888,423.46,74.488,14.3932,207.849,19.069,41.04,0
AERO-000159,LOT-2504-0177,04-avr-2025 22:17:00,M01,INCONEL718,USINAGE,SOIR,FOUR_B,50.021,125.351,7.89,324.29,0.833,19.252,34.341,3.17,9.377,70.581,456.91,71.185,14.3414,254.167,21.225,40.35,1
AERO-000160,LOT-2512-0204,04-déc-2025 12:00:00,M04,INCONEL718,TRAITEMENT,SOIR,FOUR_D,49.853,127.156,7.854,323.067,1.099,24.734,34.543,1.221,4.513,63.829,444.99,64.244,14.7843,258.886,15.942,NaN,1
AERO-000161,LOT-2602-0084,27-févr-2026 02:31:00,M01,AL7075,USINAGE,SOIR,FOUR_B,49.863,125.09,7.902,302.205,1.052,16.434,32.706,1.244,4.817,69.186,404.81,78.567,14.7134,195.275,19.03,46.4,0
AERO-000162,LOT-2505-0028,08-mai-2025 00:10:00,M02,TI6AL4V,TRAITEMENT,NUIT,,50.169,124.895,8.044,318.094,1.525,22.986,28.141,1.169,5.038,70.096,366.71,74.351,14.6654,232.278,14.507,41.89,0
AERO-000163,LOT-2507-0052,16-juil-2025 10:12:00,M04,AL7075,CONTROLE,MATIN,FOUR_A,49.838,125.087,7.931,305.915,0.966,25.002,33.693,1.238,4.753,67.58,447.35,79.888,14.8691,205.252,17.726,56.3,0
AERO-000164,LOT-2505-0212,13-mai-2025 00:43:00,M05,INCONEL718,USINAGE,SOIR,FOUR_A,49.802,124.518,8.056,320.204,0.898,27.255,35.755,1.459,4.8,70.464,403.31,71.296,14.4901,259.492,17.61,50.4,0
AERO-000165,LOT-2501-0094,27-janv-2025 23:20:00,M05,INCONEL718,USINAGE,MATIN,FOUR_B,49.858,125.066,8.017,323.48,0.829,20.72,32.321,1.198,5.181,69.869,390.31,77.368,14.3498,255.693,18.007,34.64,0
AERO-000166,LOT-2509-0171,13-sept-2025 09:29:00,M01,TI6AL4V,CONTROLE,NUIT,FOUR_D,50.475,124.201,7.951,314.077,1.609,19.29,33.003,1.02,4.429,69.324,445.3,72.665,14.5804,227.022,17.65,36.97,0
AERO-000167,LOT-2602-0204,07-févr-2026 20:35:00,M01,TI6AL4V,CONTROLE,MATIN,FOUR_C,49.985,124.554,7.984,315.498,1.114,19.19,28.975,1.437,4.091,69.602,462.51,76.814,14.5789,237.573,19.082,31.15,0
AERO-000168,LOT-2601-0136,13-janv-2026 00:57:00,M02,INCONEL718,USINAGE,SOIR,FOUR_A,50.031,125.265,7.898,323.592,0.913,18.334,35.259,1.491,5.41,72.113,376.25,71.573,14.8009,258.714,17.014,41.5,0
AERO-000169,LOT-2504-0131,09-avr-2025 12:02:00,M01,AL7075,TRAITEMENT,MATIN,FOUR_A,49.912,125.045,7.902,303.24,0.984,17.565,31.709,1.269,4.92,66.786,448.38,79.596,14.5207,205.585,19.471,24.88,0
AERO-000170,LOT-2502-0102,12-févr-2025 15:21:00,M04,AL7075,USINAGE,NUIT,FOUR_D,49.967,125.095,8.011,304.239,1.199,23.478,37.837,1.366,4.369,70.869,388.96,77.901,14.3986,203.413,19.132,44.3,0
AERO-000171,LOT-2602-0231,22-févr-2026 12:45:00,M02,AL7075,USINAGE,MATIN,FOUR_C,50.235,124.91,8.081,304.26,0.996,12.003,28.781,1.275,5.225,68.22,433.75,78.385,14.6686,NaN,19.306,48.09,0
AERO-000172,LOT-2505-0151,22-mai-2025 15:56:00,M02,AL7075,TRAITEMENT,MATIN,FOUR_A,49.938,125.03,8.102,305.707,0.742,15.655,31.223,1.143,5.009,70.403,486.69,84.012,14.2716,213.283,19.436,38.46,0
AERO-000173,LOT-2508-0233,05-août-2025 14:52:00,M06,TI6AL4V,TRAITEMENT,MATIN,FOUR_C,50.285,125.334,7.878,310.496,1.14,15.757,38.7,1.663,5.34,71.681,330.57,75.878,14.5731,244.058,19.691,56.31,0
AERO-000174,LOT-2505-0024,22-mai-2025 08:40:00,M02,AL7075,CONTROLE,SOIR,FOUR_A,49.759,125.143,7.97,301.396,1.269,23.226,36.684,1.42,5.141,70.08,454.94,86.436,14.5281,186.012,18.668,40.17,0
AERO-000175,LOT-2501-0102,02-janv-2025 02:24:00,M04,AL7075,USINAGE,MATIN,FOUR_C,50.606,123.396,8.055,301.782,1.129,35.193,31.513,1.084,4.658,65.962,519.12,84.828,14.8696,201.061,18.863,36.86,1
AERO-000176,LOT-2506-0077,04-juin-2025 23:39:00,M01,INCONEL718,USINAGE,MATIN,FOUR_B,49.88,125.854,7.892,321.399,1.325,15.282,32.556,1.077,5.19,66.038,438.16,74.772,14.7911,263.423,19.136,45.92,0
AERO-000177,LOT-2506-0009,19-juin-2025 02:17:00,M03,AL7075,USINAGE,MATIN,FOUR_A,49.833,124.158,7.937,296.758,1.273,16.868,30.222,1.321,4.361,67.676,416.73,80.868,14.2781,195.475,18.442,21.69,0
AERO-000178,LOT-2509-0047,14-sept-2025 01:45:00,M05,AL7075,CONTROLE,MATIN,FOUR_A,49.931,125.583,7.894,301.16,1.509,15.856,35.22,1.628,5.683,80.064,325.05,67.77,15.1681,209.934,18.115,37.77,1
AERO-000179,LOT-2602-0232,10-févr-2026 09:24:00,M05,INCONEL718,TRAITEMENT,SOIR,FOUR_A,50.055,125.232,8.107,315.732,1.559,24.978,34.187,1.753,5.219,68.835,405.33,80.463,14.3514,255.097,21.978,42.57,0
AERO-000180,LOT-2503-0114,16-mars-2025 11:39:00,M03,AL7075,USINAGE,MATIN,FOUR_A,49.955,125.272,7.953,302.165,0.949,17.206,28.396,1.839,5.991,67.211,467.76,78.424,14.3846,196.718,18.179,37.26,0
AERO-000181,LOT-2502-0020,16-févr-2025 16:31:00,M03,AL7075,CONTROLE,MATIN,FOUR_A,49.991,124.885,8.004,301.978,1.185,10.926,35.714,1.329,5.073,71.479,380.95,84.718,14.3048,207.878,20.954,52.22,0
AERO-000182,LOT-2503-0136,17-mars-2025 23:01:00,M02,AL7075,CONTROLE,MATIN,FOUR_B,49.951,125.042,8.138,306.226,1.077,20.424,31.29,1.609,5.774,67.306,463.68,77.278,14.7119,208.982,17.872,47.41,0
AERO-000183,LOT-2601-0228,01-janv-2026 17:11:00,M03,INCONEL718,TRAITEMENT,NUIT,FOUR_B,49.944,125.136,7.875,322.582,1.194,21.302,35.226,1.616,5.363,70.476,479.85,68.739,14.3398,255.805,NaN,40.15,0
AERO-000184,LOT-2602-0109,08-févr-2026 20:24:00,M01,TI6AL4V,USINAGE,MATIN,FOUR_B,50.044,124.763,7.975,310.463,0.988,15.49,27.908,1.084,5.196,63.924,396.07,80.16,14.1681,252.276,19.318,39.89,0
AERO-000185,LOT-2504-0008,08-avr-2025 20:35:00,M02,AL7075,USINAGE,SOIR,FOUR_C,49.824,124.714,7.974,299.406,0.972,15.069,30.679,1.445,5.611,66.316,446.75,84.457,14.52,198.712,18.897,40.79,0
AERO-000186,LOT-2501-0178,29-janv-2025 15:14:00,M03,AL7075,CONTROLE,NUIT,FOUR_B,50.115,124.595,7.835,300.555,0.861,14.777,28.993,1.078,4.892,66.642,376.51,84.821,14.4624,198.614,19.293,47.83,0
AERO-000187,LOT-2507-0112,27-juil-2025 23:39:00,M05,INCONEL718,USINAGE,SOIR,FOUR_A,50.133,124.872,8.049,321.254,1.021,18.807,36.126,1.459,4.951,70.556,344.41,77.089,14.9391,265.687,20.099,38.86,0
AERO-000188,LOT-2504-0048,06-avr-2025 02:07:00,M05,TI6AL4V,CONTROLE,MATIN,FOUR_A,50.269,125.569,7.953,312.791,0.873,21.629,33.618,1.808,5.82,70.884,423.61,81.768,14.4466,228.165,18.871,43.7,0
AERO-000189,LOT-2511-0015,29-nov-2025 17:01:00,M06,AL7075,USINAGE,MATIN,FOUR_A,50.026,125.67,7.943,NaN,1.126,13.836,32.975,1.52,5.322,70.962,420.49,81.269,14.3938,214.003,17.52,49.32,0
AERO-000190,LOT-2602-0136,16-févr-2026 09:22:00,M06,TI6AL4V,TRAITEMENT,MATIN,FOUR_D,49.657,125.073,8.11,313.024,1.121,13.171,NaN,1.903,4.564,70.538,414.34,78.422,14.7788,NaN,17.404,40.08,0
AERO-000191,LOT-2503-0183,13-mars-2025 00:54:00,M06,TI6AL4V,TRAITEMENT,MATIN,FOUR_B,50.194,125.472,8.102,313.729,0.811,17.046,37.663,2.053,5.242,71.256,402.02,79.725,14.4555,232.968,19.818,40.69,0
AERO-000192,LOT-2503-0238,29-mars-2025 14:34:00,M01,TI6AL4V,USINAGE,MATIN,FOUR_B,49.931,125.16,7.922,314.028,1.203,18.873,35.23,1.073,4.686,63.679,437.69,77.78,14.0093,241.799,20.185,40.34,0
AERO-000193,LOT-2502-0227,08-févr-2025 17:03:00,M06,TI6AL4V,USINAGE,NUIT,FOUR_D,49.863,125.757,7.985,316.175,1.611,15.142,44.089,3.811,8.959,64.724,441.21,79.06,14.7605,242.114,17.934,53.93,1
AERO-000194,LOT-2507-0162,03-juil-2025 14:56:00,M01,AL7075,CONTROLE,SOIR,FOUR_B,49.871,125.044,7.896,302.457,1.111,20.018,35.356,1.395,5.764,63.251,431.26,83.074,14.3546,199.554,20.047,44.59,0
AERO-000195,LOT-2503-0071,05-mars-2025 08:04:00,M05,AL7075,CONTROLE,MATIN,FOUR_A,50.185,125.016,8.099,298.457,1.188,14.663,35.612,1.543,4.865,72.059,389.71,80.146,14.5734,206.367,20.52,41.63,0
AERO-000196,LOT-2601-0143,15-janv-2026 07:02:00,M06,TI6AL4V,CONTROLE,MATIN,FOUR_B,50.273,124.286,8.11,312.14,0.907,19.05,33.509,1.696,5.826,70.299,485.91,73.45,14.8289,225.834,19.399,39.3,0
AERO-000197,LOT-2512-0121,21-déc-2025 05:20:00,M03,AL7075,USINAGE,NUIT,FOUR_A,NaN,124.309,8.022,302.975,1.064,16.676,35.169,1.49,5.405,68.125,455.32,77.249,14.3153,198.852,19.37,47.6,0
AERO-000198,LOT-2510-0078,09-oct-2025 08:26:00,M04,AL7075,CONTROLE,MATIN,FOUR_B,49.969,124.365,7.993,304.463,1.071,19.404,31.083,1.441,4.65,63.213,365.92,85.416,13.9925,211.064,17.192,64.72,0
AERO-000199,LOT-2501-0210,31-janv-2025 16:39:00,M06,AL7075,CONTROLE,MATIN,FOUR_A,50.019,124.65,8.017,308.267,1.264,15.903,33.303,1.93,6.087,70.768,419.82,80.001,14.4598,204.82,17.103,38.18,0
AERO-000200,LOT-2504-0014,22-avr-2025 02:49:00,M03,TI6AL4V,USINAGE,MATIN,FOUR_D,49.917,124.905,8.12,313.75,0.977,15.453,34.809,1.476,5.222,69.498,461.46,73.856,14.6006,212.468,20.988,52.5,0
AERO-000201,LOT-2502-0054,16-févr-2025 06:00:00,M02,INCONEL718,CONTROLE,NUIT,FOUR_D,49.945,124.858,8.085,325.712,2.928,11.38,29.849,1.785,5.362,65.268,377.71,73.37,14.3257,264.469,15.076,52.48,1
AERO-000202,LOT-2509-0076,25-sept-2025 02:06:00,M03,AL7075,USINAGE,MATIN,FOUR_A,49.915,125.284,8.041,286.632,2.343,6.045,32.171,1.337,4.827,70.154,388.37,76.537,14.5282,171.928,19.234,33.98,1
AERO-000203,LOT-2506-0232,04-juin-2025 03:41:00,M04,AL7075,TRAITEMENT,SOIR,FOUR_B,50.617,125.792,7.831,300.341,1.17,37.933,29.6,0.676,3.768,67.972,402.52,85.987,14.5568,211.593,19.182,53.55,1
AERO-000204,LOT-2502-0159,13-févr-2025 01:09:00,M03,AL7075,USINAGE,MATIN,FOUR_A,50.067,125.624,7.978,305.304,1.225,23.269,34.02,1.16,5.261,64.075,447.24,79.04,14.4111,198.091,20.067,37.5,0
AERO-000205,LOT-2509-0109,05-sept-2025 14:02:00,M05,INCONEL718,CONTROLE,NUIT,FOUR_A,50.031,124.843,8.03,321.171,1.2,18.041,33.62,1.74,5.529,68.822,446.79,74.334,14.7423,241.117,19.685,40.64,0
AERO-000206,LOT-2503-0188,04-mars-2025 22:58:00,M03,AL7075,CONTROLE,SOIR,FOUR_B,50.282,125.172,8.039,301.409,0.939,21.989,30.848,1.265,4.51,67.391,360.59,81.666,14.297,210.345,18.606,44.42,0
AERO-000207,LOT-2508-0006,10-août-2025 21:07:00,M03,AL7075,TRAITEMENT,MATIN,FOUR_C,49.483,126.115,7.988,302.143,1.413,43.303,30.646,1.122,5.429,67.951,451.02,80.47,14.421,194.882,21.593,41.93,1
AERO-000208,LOT-2502-0194,24-févr-2025 07:37:00,M04,AL7075,USINAGE,SOIR,FOUR_B,49.878,125.045,7.979,300.204,1.09,23.775,35.579,1.569,5.265,67.386,398.42,84.719,14.6169,179.754,16.516,35.48,0
AERO-000209,LOT-2501-0091,16-janv-2025 08:12:00,M06,INCONEL718,USINAGE,NUIT,FOUR_A,50.076,124.848,7.992,324.484,1.054,16.479,35.909,1.458,5.784,68.554,466.6,76.248,14.3881,251.036,17.902,41.26,0
AERO-000113,LOT-2507-0239,11-juil-2025 07:08:00,M06,TI6AL4V,CONTROLE,SOIR,FOUR_D,50.037,125.271,8.003,319.864,1.411,21.371,49.833,2.865,9.677,70.074,446.82,75.551,14.6959,230.202,18.636,67.65,1
AERO-000211,LOT-2504-0195,22-avr-2025 10:49:00,M05,TI6AL4V,CONTROLE,SOIR,FOUR_C,49.853,124.829,8.038,317.086,1.162,17.02,35.64,1.425,4.884,73.245,376.59,78.127,14.1778,229.636,19.22,52.23,0
AERO-000212,LOT-2501-0049,29-janv-2025 19:48:00,M03,INCONEL718,USINAGE,MATIN,FOUR_B,50.014,124.896,7.997,321.535,1.489,26.056,31.196,1.41,5.817,65.233,466.33,72.582,14.5442,264.067,19.43,60.93,0
AERO-000213,LOT-2603-0078,01-mars-2026 13:23:00,M03,TI6AL4V,USINAGE,MATIN,FOUR_C,49.976,125.082,8.042,314.803,1.079,21.794,32.485,1.428,5.253,70.326,350.83,77.603,NaN,240.56,19.295,43.92,0
AERO-000214,LOT-2510-0182,30-oct-2025 05:57:00,M06,AL7075,CONTROLE,MATIN,FOUR_B,49.687,124.916,7.99,302.492,1.29,18.933,38.736,1.942,4.969,71.243,409.79,88.587,14.3614,200.89,20.319,49.98,0
AERO-000215,LOT-2507-0067,16-juil-2025 20:01:00,M03,AL7075,CONTROLE,MATIN,FOUR_B,49.896,124.427,8.023,300.856,1.114,17.564,34.818,1.247,5.054,67.86,465.68,78.94,14.3287,196.499,20.935,38.23,0
AERO-000216,LOT-2503-0158,22-mars-2025 18:53:00,M06,AL7075,TRAITEMENT,MATIN,FOUR_B,NaN,125.498,8.024,304.022,0.988,9.687,33.536,1.586,5.62,69.234,447.59,78.871,14.2511,193.928,NaN,41.31,0
